"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2007-Q2","Q2-2007","PC","Percentage","0","Units",,,0.63843453,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2007-Q3","Q3-2007","PC","Percentage","0","Units",,,0.602306657,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2007-Q4","Q4-2007","PC","Percentage","0","Units",,,0.609644003,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2008-Q1","Q1-2008","PC","Percentage","0","Units",,,-0.407429474,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2008-Q2","Q2-2008","PC","Percentage","0","Units",,,0.572295345,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2008-Q3","Q3-2008","PC","Percentage","0","Units",,,-0.526892902,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2008-Q4","Q4-2008","PC","Percentage","0","Units",,,-2.183097148,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2009-Q1","Q1-2009","PC","Percentage","0","Units",,,-1.165722531,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2009-Q2","Q2-2009","PC","Percentage","0","Units",,,-0.169238139,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2009-Q3","Q3-2009","PC","Percentage","0","Units",,,0.361929991,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2009-Q4","Q4-2009","PC","Percentage","0","Units",,,1.06796195,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,0.500053481,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,0.967704639,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,0.77314415,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,0.519595159,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,-0.240916068,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,0.678050751,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,-0.038767163,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,1.121678183,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,0.817922845,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,0.455859987,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,0.174882978,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,0.109838067,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,0.867789548,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,0.13938522,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,0.791653411,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,0.711171002,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,-0.350109737,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,1.284128907,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,1.164961644,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,0.448993402,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,0.813313626,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,0.580001432,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,0.323372673,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,0.146234347,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,0.589179869,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,0.302388807,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,0.601115379,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,0.496888796,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,0.471931042,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,0.559764823,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,0.719149991,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,0.940399838,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,0.762854036,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,0.833910909,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,0.481952559,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,0.223141835,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,0.59779029,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,0.792924408,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,0.685498791,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,0.469097618,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,-1.303582746,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units",,,-8.937250501,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units",,,7.547534636,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2020-Q4","Q4-2020","PC","Percentage","0","Units",,,1.115276766,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2021-Q1","Q1-2021","PC","Percentage","0","Units",,,1.533889627,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2021-Q2","Q2-2021","PC","Percentage","0","Units",,,1.64074654,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2021-Q3","Q3-2021","PC","Percentage","0","Units",,,0.570948111,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2021-Q4","Q4-2021","PC","Percentage","0","Units",,,1.702761035,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2007-Q1","Q1-2007","PC","Percentage","0","Units",,,1.540715325,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2007-Q2","Q2-2007","PC","Percentage","0","Units",,,1.938641595,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2007-Q3","Q3-2007","PC","Percentage","0","Units",,,2.39855985,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2007-Q4","Q4-2007","PC","Percentage","0","Units",,,2.160883208,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2008-Q1","Q1-2008","PC","Percentage","0","Units",,,1.446803001,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2008-Q2","Q2-2008","PC","Percentage","0","Units",,,1.380132559,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2008-Q3","Q3-2008","PC","Percentage","0","Units",,,0.242202378,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2008-Q4","Q4-2008","PC","Percentage","0","Units",,,-2.54033926,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2009-Q1","Q1-2009","PC","Percentage","0","Units",,,-3.282392444,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2009-Q2","Q2-2009","PC","Percentage","0","Units",,,-3.995504779,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2009-Q3","Q3-2009","PC","Percentage","0","Units",,,-3.137675003,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2009-Q4","Q4-2009","PC","Percentage","0","Units",,,0.081657584,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,1.768457232,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,2.927467845,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,3.349193814,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,2.788449691,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,2.030608191,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,1.737905069,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,0.918220848,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,1.522691524,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,2.600249298,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,2.37381635,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,2.592622977,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,1.566064346,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,1.616301095,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,1.29617049,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,1.91984462,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,2.532049778,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,1.294055859,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,2.451999168,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,2.831456926,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,2.563759666,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,3.761202773,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,3.039854675,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,2.182668511,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,1.874684059,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,1.648190603,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,1.36762965,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,1.648263356,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,2.004177046,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,1.88527887,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,2.146716583,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,2.266564638,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,2.717885582,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,3.015311883,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,3.296152283,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,3.052885912,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,2.320617095,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,2.153001514,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,2.111478836,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,2.318325998,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,2.569423535,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,0.630785164,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units",,,-9.083737424,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units",,,-2.887505989,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2020-Q4","Q4-2020","PC","Percentage","0","Units",,,-2.262915243,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2021-Q1","Q1-2021","PC","Percentage","0","Units",,,0.546976803,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2021-Q2","Q2-2021","PC","Percentage","0","Units",,,12.226677108,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2021-Q3","Q3-2021","PC","Percentage","0","Units",,,4.946555569,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2021-Q4","Q4-2021","PC","Percentage","0","Units",,,5.556299739,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2007-Q1","Q1-2007","IDX","Index","0","Units","2015","2015",89,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2007-Q2","Q2-2007","IDX","Index","0","Units","2015","2015",89.6,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2007-Q3","Q3-2007","IDX","Index","0","Units","2015","2015",90.1,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2007-Q4","Q4-2007","IDX","Index","0","Units","2015","2015",90.7,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2008-Q1","Q1-2008","IDX","Index","0","Units","2015","2015",90.3,,
"USA","United States","B1_GE","Gross domestic product - expenditure approach","VIXOBSA","Volume index, OECD reference year, seasonally adjusted","Q","Quarterly","2008-Q2","Q2-2008","IDX","Index","0","Units","2015","2015",90.8,,
